id,sia_e,ssa_e,ppq,tefo,phi_min,z_min,z_max,pseudo_plastic_uthreshold
851,3.21484375,1.66796875,0.777734375,0.02326171875,28.203125,-472.65625,121.09375,138.28125
852,3.96484375,1.77734375,0.777734375,0.02326171875,28.203125,-472.65625,121.09375,138.28125
853,3.96484375,1.66796875,0.400390625,0.02326171875,28.203125,-472.65625,121.09375,138.28125
854,3.96484375,1.66796875,0.777734375,0.01763671875,28.203125,-472.65625,121.09375,138.28125
855,3.96484375,1.66796875,0.777734375,0.02326171875,29.296875,-472.65625,121.09375,138.28125
856,3.96484375,1.66796875,0.777734375,0.02326171875,28.203125,-66.40625,121.09375,138.28125
857,3.96484375,1.66796875,0.777734375,0.02326171875,28.203125,-472.65625,441.40625,138.28125
858,3.96484375,1.66796875,0.777734375,0.02326171875,28.203125,-472.65625,121.09375,32.03125
859,3.21484375,1.77734375,0.400390625,0.01763671875,29.296875,-66.40625,441.40625,32.03125
860,3.21484375,1.41796875,0.252734375,0.057011718749999996,23.203125,-222.65625,871.09375,188.28125
861,3.96484375,1.41796875,0.252734375,0.057011718749999996,23.203125,-222.65625,871.09375,188.28125
862,3.21484375,1.52734375,0.252734375,0.057011718749999996,23.203125,-222.65625,871.09375,188.28125
863,3.21484375,1.41796875,0.575390625,0.057011718749999996,23.203125,-222.65625,871.09375,188.28125
864,3.21484375,1.41796875,0.252734375,0.02888671875,23.203125,-222.65625,871.09375,188.28125
865,3.21484375,1.41796875,0.252734375,0.057011718749999996,14.296875,-222.65625,871.09375,188.28125
866,3.21484375,1.41796875,0.252734375,0.057011718749999996,23.203125,-816.40625,871.09375,188.28125
867,3.21484375,1.41796875,0.252734375,0.057011718749999996,23.203125,-222.65625,191.40625,188.28125
868,3.21484375,1.41796875,0.252734375,0.057011718749999996,23.203125,-222.65625,871.09375,182.03125
869,3.96484375,1.52734375,0.575390625,0.02888671875,14.296875,-816.40625,191.40625,182.03125
870,1.71484375,1.91796875,0.602734375,0.03451171875,13.203125,-722.65625,371.09375,88.28125
871,2.46484375,1.91796875,0.602734375,0.03451171875,13.203125,-722.65625,371.09375,88.28125
872,1.71484375,1.02734375,0.602734375,0.03451171875,13.203125,-722.65625,371.09375,88.28125
873,1.71484375,1.91796875,0.9253906249999999,0.03451171875,13.203125,-722.65625,371.09375,88.28125
874,1.71484375,1.91796875,0.602734375,0.05138671875,13.203125,-722.65625,371.09375,88.28125
875,1.71484375,1.91796875,0.602734375,0.03451171875,24.296875,-722.65625,371.09375,88.28125
876,1.71484375,1.91796875,0.602734375,0.03451171875,13.203125,-316.40625,371.09375,88.28125
877,1.71484375,1.91796875,0.602734375,0.03451171875,13.203125,-722.65625,691.40625,88.28125
878,1.71484375,1.91796875,0.602734375,0.03451171875,13.203125,-722.65625,371.09375,82.03125
879,2.46484375,1.02734375,0.9253906249999999,0.05138671875,24.296875,-316.40625,691.40625,82.03125
880,1.52734375,1.10546875,0.296484375,0.02607421875,21.953125,-535.15625,558.59375,25.78125
881,1.52734375,1.10546875,0.296484375,0.02607421875,21.953125,-535.15625,558.59375,25.78125
882,1.52734375,1.71484375,0.296484375,0.02607421875,21.953125,-535.15625,558.59375,25.78125
883,1.52734375,1.10546875,0.881640625,0.02607421875,21.953125,-535.15625,558.59375,25.78125
884,1.52734375,1.10546875,0.296484375,0.05982421875,21.953125,-535.15625,558.59375,25.78125
885,1.52734375,1.10546875,0.296484375,0.02607421875,28.046875,-535.15625,558.59375,25.78125
886,1.52734375,1.10546875,0.296484375,0.02607421875,21.953125,-753.90625,558.59375,25.78125
887,1.52734375,1.10546875,0.296484375,0.02607421875,21.953125,-535.15625,253.90625,25.78125
888,1.52734375,1.10546875,0.296484375,0.02607421875,21.953125,-535.15625,558.59375,144.53125
889,1.52734375,1.71484375,0.881640625,0.05982421875,28.046875,-753.90625,253.90625,144.53125
890,3.02734375,1.60546875,0.646484375,0.048574218749999995,11.953125,-35.15625,58.59375,125.78125
891,3.02734375,1.60546875,0.646484375,0.048574218749999995,11.953125,-35.15625,58.59375,125.78125
892,3.02734375,1.21484375,0.646484375,0.048574218749999995,11.953125,-35.15625,58.59375,125.78125
893,3.02734375,1.60546875,0.531640625,0.048574218749999995,11.953125,-35.15625,58.59375,125.78125
894,3.02734375,1.60546875,0.646484375,0.03732421875,11.953125,-35.15625,58.59375,125.78125
895,3.02734375,1.60546875,0.646484375,0.048574218749999995,18.046875,-35.15625,58.59375,125.78125
896,3.02734375,1.60546875,0.646484375,0.048574218749999995,11.953125,-253.90625,58.59375,125.78125
897,3.02734375,1.60546875,0.646484375,0.048574218749999995,11.953125,-35.15625,753.90625,125.78125
898,3.02734375,1.60546875,0.646484375,0.048574218749999995,11.953125,-35.15625,58.59375,44.53125
899,3.02734375,1.21484375,0.531640625,0.03732421875,18.046875,-253.90625,753.90625,44.53125
900,3.77734375,1.35546875,0.47148437499999996,0.03732421875,16.953125,-285.15625,808.59375,175.78125
901,3.77734375,1.35546875,0.47148437499999996,0.03732421875,16.953125,-285.15625,808.59375,175.78125
902,3.77734375,1.46484375,0.47148437499999996,0.03732421875,16.953125,-285.15625,808.59375,175.78125
903,3.77734375,1.35546875,0.356640625,0.03732421875,16.953125,-285.15625,808.59375,175.78125
904,3.77734375,1.35546875,0.47148437499999996,0.02607421875,16.953125,-285.15625,808.59375,175.78125
905,3.77734375,1.35546875,0.47148437499999996,0.03732421875,23.046875,-285.15625,808.59375,175.78125
906,3.77734375,1.35546875,0.47148437499999996,0.03732421875,16.953125,-503.90625,808.59375,175.78125
907,3.77734375,1.35546875,0.47148437499999996,0.03732421875,16.953125,-285.15625,503.90625,175.78125
908,3.77734375,1.35546875,0.47148437499999996,0.03732421875,16.953125,-285.15625,808.59375,194.53125
909,3.77734375,1.46484375,0.356640625,0.02607421875,23.046875,-503.90625,503.90625,194.53125
910,2.27734375,1.85546875,0.8214843749999999,0.05982421875,26.953125,-785.15625,308.59375,75.78125
911,2.27734375,1.85546875,0.8214843749999999,0.05982421875,26.953125,-785.15625,308.59375,75.78125
912,2.27734375,1.96484375,0.8214843749999999,0.05982421875,26.953125,-785.15625,308.59375,75.78125
913,2.27734375,1.85546875,0.7066406249999999,0.05982421875,26.953125,-785.15625,308.59375,75.78125
914,2.27734375,1.85546875,0.8214843749999999,0.048574218749999995,26.953125,-785.15625,308.59375,75.78125
915,2.27734375,1.85546875,0.8214843749999999,0.05982421875,13.046875,-785.15625,308.59375,75.78125
916,2.27734375,1.85546875,0.8214843749999999,0.05982421875,26.953125,-3.90625,308.59375,75.78125
917,2.27734375,1.85546875,0.8214843749999999,0.05982421875,26.953125,-785.15625,3.90625,75.78125
918,2.27734375,1.85546875,0.8214843749999999,0.05982421875,26.953125,-785.15625,308.59375,94.53125
919,2.27734375,1.96484375,0.7066406249999999,0.048574218749999995,13.046875,-3.90625,3.90625,94.53125
920,1.90234375,1.48046875,0.7339843749999999,0.05419921875,29.453125,-660.15625,933.59375,150.78125
921,3.40234375,1.48046875,0.7339843749999999,0.05419921875,29.453125,-660.15625,933.59375,150.78125
922,1.90234375,1.08984375,0.7339843749999999,0.05419921875,29.453125,-660.15625,933.59375,150.78125
923,1.90234375,1.48046875,0.269140625,0.05419921875,29.453125,-660.15625,933.59375,150.78125
924,1.90234375,1.48046875,0.7339843749999999,0.04294921875,29.453125,-660.15625,933.59375,150.78125
925,1.90234375,1.48046875,0.7339843749999999,0.05419921875,20.546875,-660.15625,933.59375,150.78125
926,1.90234375,1.48046875,0.7339843749999999,0.05419921875,29.453125,-378.90625,933.59375,150.78125
927,1.90234375,1.48046875,0.7339843749999999,0.05419921875,29.453125,-660.15625,128.90625,150.78125
928,1.90234375,1.48046875,0.7339843749999999,0.05419921875,29.453125,-660.15625,933.59375,69.53125
929,3.40234375,1.08984375,0.269140625,0.04294921875,20.546875,-378.90625,128.90625,69.53125
930,3.40234375,1.98046875,0.383984375,0.031699218749999994,19.453125,-160.15625,433.59375,50.78125
931,1.90234375,1.98046875,0.383984375,0.031699218749999994,19.453125,-160.15625,433.59375,50.78125
932,3.40234375,1.58984375,0.383984375,0.031699218749999994,19.453125,-160.15625,433.59375,50.78125
933,3.40234375,1.98046875,0.619140625,0.031699218749999994,19.453125,-160.15625,433.59375,50.78125
934,3.40234375,1.98046875,0.383984375,0.020449218749999998,19.453125,-160.15625,433.59375,50.78125
935,3.40234375,1.98046875,0.383984375,0.031699218749999994,10.546875,-160.15625,433.59375,50.78125
936,3.40234375,1.98046875,0.383984375,0.031699218749999994,19.453125,-878.90625,433.59375,50.78125
937,3.40234375,1.98046875,0.383984375,0.031699218749999994,19.453125,-160.15625,628.90625,50.78125
938,3.40234375,1.98046875,0.383984375,0.031699218749999994,19.453125,-160.15625,433.59375,169.53125
939,1.90234375,1.58984375,0.619140625,0.020449218749999998,10.546875,-878.90625,628.90625,169.53125
940,2.65234375,1.23046875,0.908984375,0.04294921875,14.453125,-410.15625,683.59375,0.78125
941,1.15234375,1.23046875,0.908984375,0.04294921875,14.453125,-410.15625,683.59375,0.78125
942,2.65234375,1.83984375,0.908984375,0.04294921875,14.453125,-410.15625,683.59375,0.78125
943,2.65234375,1.23046875,0.7941406249999999,0.04294921875,14.453125,-410.15625,683.59375,0.78125
944,2.65234375,1.23046875,0.908984375,0.031699218749999994,14.453125,-410.15625,683.59375,0.78125
945,2.65234375,1.23046875,0.908984375,0.04294921875,25.546875,-410.15625,683.59375,0.78125
946,2.65234375,1.23046875,0.908984375,0.04294921875,14.453125,-128.90625,683.59375,0.78125
947,2.65234375,1.23046875,0.908984375,0.04294921875,14.453125,-410.15625,878.90625,0.78125
948,2.65234375,1.23046875,0.908984375,0.04294921875,14.453125,-410.15625,683.59375,19.53125
949,1.15234375,1.83984375,0.7941406249999999,0.031699218749999994,25.546875,-128.90625,878.90625,19.53125
950,1.15234375,1.73046875,0.558984375,0.020449218749999998,24.453125,-910.15625,183.59375,100.78125
951,2.65234375,1.73046875,0.558984375,0.020449218749999998,24.453125,-910.15625,183.59375,100.78125
952,1.15234375,1.33984375,0.558984375,0.020449218749999998,24.453125,-910.15625,183.59375,100.78125
953,1.15234375,1.73046875,0.44414062499999996,0.020449218749999998,24.453125,-910.15625,183.59375,100.78125
954,1.15234375,1.73046875,0.558984375,0.05419921875,24.453125,-910.15625,183.59375,100.78125
955,1.15234375,1.73046875,0.558984375,0.020449218749999998,15.546875,-910.15625,183.59375,100.78125
956,1.15234375,1.73046875,0.558984375,0.020449218749999998,24.453125,-628.90625,183.59375,100.78125
957,1.15234375,1.73046875,0.558984375,0.020449218749999998,24.453125,-910.15625,378.90625,100.78125
958,1.15234375,1.73046875,0.558984375,0.020449218749999998,24.453125,-910.15625,183.59375,119.53125
959,2.65234375,1.33984375,0.44414062499999996,0.05419921875,15.546875,-628.90625,378.90625,119.53125
960,1.10546875,1.46484375,0.373046875,0.03380859375,17.890625,-800.78125,730.46875,128.90625
961,2.04296875,1.46484375,0.373046875,0.03380859375,17.890625,-800.78125,730.46875,128.90625
962,1.10546875,1.76171875,0.373046875,0.03380859375,17.890625,-800.78125,730.46875,128.90625
963,1.10546875,1.46484375,0.367578125,0.03380859375,17.890625,-800.78125,730.46875,128.90625
964,1.10546875,1.46484375,0.373046875,0.03521484375,17.890625,-800.78125,730.46875,128.90625
965,1.10546875,1.46484375,0.373046875,0.03380859375,25.859375,-800.78125,730.46875,128.90625
966,1.10546875,1.46484375,0.373046875,0.03380859375,17.890625,-394.53125,730.46875,128.90625
967,1.10546875,1.46484375,0.373046875,0.03380859375,17.890625,-800.78125,207.03125,128.90625
968,1.10546875,1.46484375,0.373046875,0.03380859375,17.890625,-800.78125,730.46875,72.65625
969,2.04296875,1.76171875,0.367578125,0.03521484375,25.859375,-394.53125,207.03125,72.65625
970,2.60546875,1.96484375,0.723046875,0.05630859375,27.890625,-300.78125,230.46875,28.90625
971,3.54296875,1.96484375,0.723046875,0.05630859375,27.890625,-300.78125,230.46875,28.90625
972,2.60546875,1.26171875,0.723046875,0.05630859375,27.890625,-300.78125,230.46875,28.90625
973,2.60546875,1.96484375,0.717578125,0.05630859375,27.890625,-300.78125,230.46875,28.90625
974,2.60546875,1.96484375,0.723046875,0.057714843749999994,27.890625,-300.78125,230.46875,28.90625
975,2.60546875,1.96484375,0.723046875,0.05630859375,15.859375,-300.78125,230.46875,28.90625
976,2.60546875,1.96484375,0.723046875,0.05630859375,27.890625,-894.53125,230.46875,28.90625
977,2.60546875,1.96484375,0.723046875,0.05630859375,27.890625,-300.78125,707.03125,28.90625
978,2.60546875,1.96484375,0.723046875,0.05630859375,27.890625,-300.78125,230.46875,172.65625
979,3.54296875,1.26171875,0.717578125,0.057714843749999994,15.859375,-894.53125,707.03125,172.65625
980,3.35546875,1.21484375,0.548046875,0.022558593749999998,22.890625,-50.78125,980.46875,78.90625
981,2.79296875,1.21484375,0.548046875,0.022558593749999998,22.890625,-50.78125,980.46875,78.90625
982,3.35546875,1.01171875,0.548046875,0.022558593749999998,22.890625,-50.78125,980.46875,78.90625
983,3.35546875,1.21484375,0.892578125,0.022558593749999998,22.890625,-50.78125,980.46875,78.90625
984,3.35546875,1.21484375,0.548046875,0.04646484375,22.890625,-50.78125,980.46875,78.90625
985,3.35546875,1.21484375,0.548046875,0.022558593749999998,20.859375,-50.78125,980.46875,78.90625
986,3.35546875,1.21484375,0.548046875,0.022558593749999998,22.890625,-144.53125,980.46875,78.90625
987,3.35546875,1.21484375,0.548046875,0.022558593749999998,22.890625,-50.78125,957.03125,78.90625
988,3.35546875,1.21484375,0.548046875,0.022558593749999998,22.890625,-50.78125,980.46875,22.65625
989,2.79296875,1.01171875,0.892578125,0.04646484375,20.859375,-144.53125,957.03125,22.65625
990,1.85546875,1.71484375,0.8980468749999999,0.04505859375,12.890625,-550.78125,480.46875,178.90625
991,1.29296875,1.71484375,0.8980468749999999,0.04505859375,12.890625,-550.78125,480.46875,178.90625
992,1.85546875,1.51171875,0.8980468749999999,0.04505859375,12.890625,-550.78125,480.46875,178.90625
993,1.85546875,1.71484375,0.5425781249999999,0.04505859375,12.890625,-550.78125,480.46875,178.90625
994,1.85546875,1.71484375,0.8980468749999999,0.02396484375,12.890625,-550.78125,480.46875,178.90625
995,1.85546875,1.71484375,0.8980468749999999,0.04505859375,10.859375,-550.78125,480.46875,178.90625
996,1.85546875,1.71484375,0.8980468749999999,0.04505859375,12.890625,-644.53125,480.46875,178.90625
997,1.85546875,1.71484375,0.8980468749999999,0.04505859375,12.890625,-550.78125,457.03125,178.90625
998,1.85546875,1.71484375,0.8980468749999999,0.04505859375,12.890625,-550.78125,480.46875,122.65625
999,1.29296875,1.51171875,0.5425781249999999,0.02396484375,10.859375,-644.53125,457.03125,122.65625
1000,2.23046875,1.08984375,0.635546875,0.039433593749999996,10.390625,-925.78125,855.46875,53.90625
1001,3.16796875,1.08984375,0.635546875,0.039433593749999996,10.390625,-925.78125,855.46875,53.90625
1002,2.23046875,1.38671875,0.635546875,0.039433593749999996,10.390625,-925.78125,855.46875,53.90625
1003,2.23046875,1.08984375,0.805078125,0.039433593749999996,10.390625,-925.78125,855.46875,53.90625
1004,2.23046875,1.08984375,0.635546875,0.01833984375,10.390625,-925.78125,855.46875,53.90625
1005,2.23046875,1.08984375,0.635546875,0.039433593749999996,23.359375,-925.78125,855.46875,53.90625
1006,2.23046875,1.08984375,0.635546875,0.039433593749999996,10.390625,-769.53125,855.46875,53.90625
1007,2.23046875,1.08984375,0.635546875,0.039433593749999996,10.390625,-925.78125,332.03125,53.90625
1008,2.23046875,1.08984375,0.635546875,0.039433593749999996,10.390625,-925.78125,855.46875,147.65625
1009,3.16796875,1.38671875,0.805078125,0.01833984375,23.359375,-769.53125,332.03125,147.65625
1010,3.73046875,1.58984375,0.285546875,0.01693359375,20.390625,-425.78125,355.46875,153.90625
1011,1.66796875,1.58984375,0.285546875,0.01693359375,20.390625,-425.78125,355.46875,153.90625
1012,3.73046875,1.88671875,0.285546875,0.01693359375,20.390625,-425.78125,355.46875,153.90625
1013,3.73046875,1.58984375,0.455078125,0.01693359375,20.390625,-425.78125,355.46875,153.90625
1014,3.73046875,1.58984375,0.285546875,0.04083984374999999,20.390625,-425.78125,355.46875,153.90625
1015,3.73046875,1.58984375,0.285546875,0.01693359375,13.359375,-425.78125,355.46875,153.90625
1016,3.73046875,1.58984375,0.285546875,0.01693359375,20.390625,-269.53125,355.46875,153.90625
1017,3.73046875,1.58984375,0.285546875,0.01693359375,20.390625,-425.78125,832.03125,153.90625
1018,3.73046875,1.58984375,0.285546875,0.01693359375,20.390625,-425.78125,355.46875,47.65625
1019,1.66796875,1.88671875,0.455078125,0.04083984374999999,13.359375,-269.53125,832.03125,47.65625
1020,2.98046875,1.33984375,0.810546875,0.05068359375,25.390625,-175.78125,605.46875,103.90625
1021,2.41796875,1.33984375,0.810546875,0.05068359375,25.390625,-175.78125,605.46875,103.90625
1022,2.98046875,1.63671875,0.810546875,0.05068359375,25.390625,-175.78125,605.46875,103.90625
1023,2.98046875,1.33984375,0.280078125,0.05068359375,25.390625,-175.78125,605.46875,103.90625
1024,2.98046875,1.33984375,0.810546875,0.052089843749999996,25.390625,-175.78125,605.46875,103.90625
1025,2.98046875,1.33984375,0.810546875,0.05068359375,28.359375,-175.78125,605.46875,103.90625
1026,2.98046875,1.33984375,0.810546875,0.05068359375,25.390625,-519.53125,605.46875,103.90625
1027,2.98046875,1.33984375,0.810546875,0.05068359375,25.390625,-175.78125,582.03125,103.90625
1028,2.98046875,1.33984375,0.810546875,0.05068359375,25.390625,-175.78125,605.46875,197.65625
1029,2.41796875,1.63671875,0.280078125,0.052089843749999996,28.359375,-519.53125,582.03125,197.65625
1030,1.48046875,1.83984375,0.460546875,0.02818359375,15.390625,-675.78125,105.46875,3.90625
1031,3.91796875,1.83984375,0.460546875,0.02818359375,15.390625,-675.78125,105.46875,3.90625
1032,1.48046875,1.13671875,0.460546875,0.02818359375,15.390625,-675.78125,105.46875,3.90625
1033,1.48046875,1.83984375,0.630078125,0.02818359375,15.390625,-675.78125,105.46875,3.90625
1034,1.48046875,1.83984375,0.460546875,0.029589843749999997,15.390625,-675.78125,105.46875,3.90625
1035,1.48046875,1.83984375,0.460546875,0.02818359375,18.359375,-675.78125,105.46875,3.90625
1036,1.48046875,1.83984375,0.460546875,0.02818359375,15.390625,-19.53125,105.46875,3.90625
1037,1.48046875,1.83984375,0.460546875,0.02818359375,15.390625,-675.78125,82.03125,3.90625
1038,1.48046875,1.83984375,0.460546875,0.02818359375,15.390625,-675.78125,105.46875,97.65625
1039,3.91796875,1.13671875,0.630078125,0.029589843749999997,18.359375,-19.53125,82.03125,97.65625
1040,1.66796875,1.15234375,0.854296875,0.01974609375,29.140625,-613.28125,792.96875,66.40625
1041,2.98046875,1.15234375,0.854296875,0.01974609375,29.140625,-613.28125,792.96875,66.40625
1042,1.66796875,1.57421875,0.854296875,0.01974609375,29.140625,-613.28125,792.96875,66.40625
1043,1.66796875,1.15234375,0.673828125,0.01974609375,29.140625,-613.28125,792.96875,66.40625
1044,1.66796875,1.15234375,0.854296875,0.03240234375,29.140625,-613.28125,792.96875,66.40625
1045,1.66796875,1.15234375,0.854296875,0.01974609375,14.609375,-613.28125,792.96875,66.40625
1046,1.66796875,1.15234375,0.854296875,0.01974609375,29.140625,-582.03125,792.96875,66.40625
1047,1.66796875,1.15234375,0.854296875,0.01974609375,29.140625,-613.28125,894.53125,66.40625
1048,1.66796875,1.15234375,0.854296875,0.01974609375,29.140625,-613.28125,792.96875,135.15625
1049,2.98046875,1.57421875,0.673828125,0.03240234375,14.609375,-582.03125,894.53125,135.15625
1050,3.16796875,1.65234375,0.504296875,0.04224609375,19.140625,-113.28125,292.96875,166.40625
1051,1.48046875,1.65234375,0.504296875,0.04224609375,19.140625,-113.28125,292.96875,166.40625
1052,3.16796875,1.07421875,0.504296875,0.04224609375,19.140625,-113.28125,292.96875,166.40625
1053,3.16796875,1.65234375,0.323828125,0.04224609375,19.140625,-113.28125,292.96875,166.40625
1054,3.16796875,1.65234375,0.504296875,0.05490234375,19.140625,-113.28125,292.96875,166.40625
1055,3.16796875,1.65234375,0.504296875,0.04224609375,24.609375,-113.28125,292.96875,166.40625
1056,3.16796875,1.65234375,0.504296875,0.04224609375,19.140625,-82.03125,292.96875,166.40625
1057,3.16796875,1.65234375,0.504296875,0.04224609375,19.140625,-113.28125,394.53125,166.40625
1058,3.16796875,1.65234375,0.504296875,0.04224609375,19.140625,-113.28125,292.96875,35.15625
1059,1.48046875,1.07421875,0.323828125,0.05490234375,24.609375,-82.03125,394.53125,35.15625
1060,3.91796875,1.40234375,0.6792968749999999,0.03099609375,14.140625,-363.28125,542.96875,116.40625
1061,2.23046875,1.40234375,0.6792968749999999,0.03099609375,14.140625,-363.28125,542.96875,116.40625
1062,3.91796875,1.32421875,0.6792968749999999,0.03099609375,14.140625,-363.28125,542.96875,116.40625
1063,3.91796875,1.40234375,0.49882812499999996,0.03099609375,14.140625,-363.28125,542.96875,116.40625
1064,3.91796875,1.40234375,0.6792968749999999,0.04365234375,14.140625,-363.28125,542.96875,116.40625
1065,3.91796875,1.40234375,0.6792968749999999,0.03099609375,19.609375,-363.28125,542.96875,116.40625
1066,3.91796875,1.40234375,0.6792968749999999,0.03099609375,14.140625,-832.03125,542.96875,116.40625
1067,3.91796875,1.40234375,0.6792968749999999,0.03099609375,14.140625,-363.28125,144.53125,116.40625
1068,3.91796875,1.40234375,0.6792968749999999,0.03099609375,14.140625,-363.28125,542.96875,185.15625
1069,2.23046875,1.32421875,0.49882812499999996,0.04365234375,19.609375,-832.03125,144.53125,185.15625
1070,2.41796875,1.90234375,0.329296875,0.05349609375,24.140625,-863.28125,42.96875,16.40625
1071,3.73046875,1.90234375,0.329296875,0.05349609375,24.140625,-863.28125,42.96875,16.40625
1072,2.41796875,1.82421875,0.329296875,0.05349609375,24.140625,-863.28125,42.96875,16.40625
1073,2.41796875,1.90234375,0.8488281249999999,0.05349609375,24.140625,-863.28125,42.96875,16.40625
1074,2.41796875,1.90234375,0.329296875,0.02115234375,24.140625,-863.28125,42.96875,16.40625
1075,2.41796875,1.90234375,0.329296875,0.05349609375,29.609375,-863.28125,42.96875,16.40625
1076,2.41796875,1.90234375,0.329296875,0.05349609375,24.140625,-332.03125,42.96875,16.40625
1077,2.41796875,1.90234375,0.329296875,0.05349609375,24.140625,-863.28125,644.53125,16.40625
1078,2.41796875,1.90234375,0.329296875,0.05349609375,24.140625,-863.28125,42.96875,85.15625
1079,3.73046875,1.82421875,0.8488281249999999,0.02115234375,29.609375,-332.03125,644.53125,85.15625
1080,2.04296875,1.27734375,0.591796875,0.05912109375,21.640625,-738.28125,667.96875,141.40625
1081,1.85546875,1.27734375,0.591796875,0.05912109375,21.640625,-738.28125,667.96875,141.40625
1082,2.04296875,1.19921875,0.591796875,0.05912109375,21.640625,-738.28125,667.96875,141.40625
1083,2.04296875,1.27734375,0.586328125,0.05912109375,21.640625,-738.28125,667.96875,141.40625
1084,2.04296875,1.27734375,0.591796875,0.015527343749999999,21.640625,-738.28125,667.96875,141.40625
1085,2.04296875,1.27734375,0.591796875,0.05912109375,17.109375,-738.28125,667.96875,141.40625
1086,2.04296875,1.27734375,0.591796875,0.05912109375,21.640625,-207.03125,667.96875,141.40625
1087,2.04296875,1.27734375,0.591796875,0.05912109375,21.640625,-738.28125,519.53125,141.40625
1088,2.04296875,1.27734375,0.591796875,0.05912109375,21.640625,-738.28125,667.96875,60.15625
1089,1.85546875,1.19921875,0.586328125,0.015527343749999999,17.109375,-207.03125,519.53125,60.15625
1090,3.54296875,1.77734375,0.941796875,0.03662109375,11.640625,-238.28125,167.96875,41.40625
1091,3.35546875,1.77734375,0.941796875,0.03662109375,11.640625,-238.28125,167.96875,41.40625
1092,3.54296875,1.69921875,0.941796875,0.03662109375,11.640625,-238.28125,167.96875,41.40625
1093,3.54296875,1.77734375,0.936328125,0.03662109375,11.640625,-238.28125,167.96875,41.40625
1094,3.54296875,1.77734375,0.941796875,0.03802734375,11.640625,-238.28125,167.96875,41.40625
1095,3.54296875,1.77734375,0.941796875,0.03662109375,27.109375,-238.28125,167.96875,41.40625
1096,3.54296875,1.77734375,0.941796875,0.03662109375,11.640625,-707.03125,167.96875,41.40625
1097,3.54296875,1.77734375,0.941796875,0.03662109375,11.640625,-238.28125,19.53125,41.40625
1098,3.54296875,1.77734375,0.941796875,0.03662109375,11.640625,-238.28125,167.96875,160.15625
1099,3.35546875,1.69921875,0.936328125,0.03802734375,27.109375,-707.03125,19.53125,160.15625
1100,2.79296875,1.02734375,0.41679687499999996,0.047871093749999996,16.640625,-488.28125,917.96875,91.40625
1101,2.60546875,1.02734375,0.41679687499999996,0.047871093749999996,16.640625,-488.28125,917.96875,91.40625
1102,2.79296875,1.94921875,0.41679687499999996,0.047871093749999996,16.640625,-488.28125,917.96875,91.40625
1103,2.79296875,1.02734375,0.761328125,0.047871093749999996,16.640625,-488.28125,917.96875,91.40625
1104,2.79296875,1.02734375,0.41679687499999996,0.04927734375,16.640625,-488.28125,917.96875,91.40625
1105,2.79296875,1.02734375,0.41679687499999996,0.047871093749999996,12.109375,-488.28125,917.96875,91.40625
1106,2.79296875,1.02734375,0.41679687499999996,0.047871093749999996,16.640625,-457.03125,917.96875,91.40625
1107,2.79296875,1.02734375,0.41679687499999996,0.047871093749999996,16.640625,-488.28125,269.53125,91.40625
1108,2.79296875,1.02734375,0.41679687499999996,0.047871093749999996,16.640625,-488.28125,917.96875,10.15625
1109,2.60546875,1.94921875,0.761328125,0.04927734375,12.109375,-457.03125,269.53125,10.15625
1110,1.29296875,1.52734375,0.7667968749999999,0.025371093749999997,26.640625,-988.28125,417.96875,191.40625
1111,1.10546875,1.52734375,0.7667968749999999,0.025371093749999997,26.640625,-988.28125,417.96875,191.40625
1112,1.29296875,1.44921875,0.7667968749999999,0.025371093749999997,26.640625,-988.28125,417.96875,191.40625
1113,1.29296875,1.52734375,0.411328125,0.025371093749999997,26.640625,-988.28125,417.96875,191.40625
1114,1.29296875,1.52734375,0.7667968749999999,0.026777343749999998,26.640625,-988.28125,417.96875,191.40625
1115,1.29296875,1.52734375,0.7667968749999999,0.025371093749999997,22.109375,-988.28125,417.96875,191.40625
1116,1.29296875,1.52734375,0.7667968749999999,0.025371093749999997,26.640625,-957.03125,417.96875,191.40625
1117,1.29296875,1.52734375,0.7667968749999999,0.025371093749999997,26.640625,-988.28125,769.53125,191.40625
1118,1.29296875,1.52734375,0.7667968749999999,0.025371093749999997,26.640625,-988.28125,417.96875,110.15625
1119,1.10546875,1.44921875,0.411328125,0.026777343749999998,22.109375,-957.03125,769.53125,110.15625
1120,1.19921875,1.05859375,0.482421875,0.04927734375,13.515625,-207.03125,199.21875,97.65625
1121,1.38671875,1.05859375,0.482421875,0.04927734375,13.515625,-207.03125,199.21875,97.65625
1122,1.19921875,1.91796875,0.482421875,0.04927734375,13.515625,-207.03125,199.21875,97.65625
1123,1.19921875,1.05859375,0.38945312499999996,0.04927734375,13.515625,-207.03125,199.21875,97.65625
1124,1.19921875,1.05859375,0.482421875,0.01974609375,13.515625,-207.03125,199.21875,97.65625
1125,1.19921875,1.05859375,0.482421875,0.04927734375,17.734375,-207.03125,199.21875,97.65625
1126,1.19921875,1.05859375,0.482421875,0.04927734375,13.515625,-800.78125,199.21875,97.65625
1127,1.19921875,1.05859375,0.482421875,0.04927734375,13.515625,-207.03125,425.78125,97.65625
1128,1.19921875,1.05859375,0.482421875,0.04927734375,13.515625,-207.03125,199.21875,66.40625
1129,1.38671875,1.91796875,0.38945312499999996,0.01974609375,17.734375,-800.78125,425.78125,66.40625
